,Admission grade,Age at enrollment,Completion_Age_Interaction,Completion_Grade_Interaction,Completion_Rate_1st,Completion_Rate_2nd,Course_9991,Curricular units (Average grade),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (grade),Grade_Interaction,Grouped Admission grade,Grouped Age at enrollment,Grouped Curricular units 1st sem (grade),Grouped Curricular units 2nd sem (grade),Grouped Previous qualification (grade),International,Previous_Age_Interaction,Total Curricular units (approved),Total Curricular units (enrolled),Total Curricular units (evaluations),Inflation rate,Course_9119,Course_9853,Unemployment rate,Gender,Debtor,Tuition fees up to date,Previous qualification (grade),Scholarship holder,Curricular units 1st sem (evaluations),Target
11,-0.523864772189572,-0.706023451713842,0.27776505811660224,0.41020080446051405,0.44125679108042565,0.5118521669245988,0.0,0.4719297727792213,0.6773292300421524,0.4786529010948392,0.7289003351265272,0.9891070465931344,0.198879225304804,0.5319775259323702,-0.13477115616832774,2,1,5,4,4,0,-0.7048228821789924,0.698549375067624,0.96946487008177,0.17003950822994096,1.7802456414051313,0.0,0.0,0.39665216099003414,0,0,1,0.257725103245406,1,0.13234810842999647,0
12,0.23545289085305865,-0.5802977382593059,-2.3173435308952084,-2.3851758791855806,-2.1341910393764048,-1.8608222791175109,0.0,-2.468741534954956,-2.160114231063366,-2.3545056132786795,-1.8926128332732552,-0.24464308168259716,-3.407829676090328,-2.015818265441728,0.21733286204094332,4,2,1,1,3,0,-0.5918602389866762,-1.940283573741177,-0.23602637676582483,-1.1296333978052202,1.7802456414051313,0.0,1.0,0.39665216099003414,0,0,1,0.02795769686895978,0,-0.30941392681080665,1
13,-1.0463310540996393,-0.3288463113502337,0.528808816868123,0.45099572082874456,0.7056750292850741,0.42702869207975125,0.0,0.26435219449430514,0.4951227244682145,-0.08797880177986447,0.3662249118801259,-0.24464308168259716,0.198879225304804,0.10504958251292683,-1.632950974150901,1,4,2,2,1,0,-0.9111863285003707,0.3963219482235852,-0.23602637676582483,0.08123989738962548,0.11813316424757049,0.0,0.0,-1.0249665239834262,0,0,1,-1.7335924186837945,1,-0.07469163021264694,0
14,0.716121870210321,-0.706023451713842,0.20039170697801148,0.4396085911564252,0.2740066018788968,0.7554518972069866,0.0,0.4250195209733366,0.035998998935080774,0.4863100862688219,0.3662249118801259,-1.0013979656405285,-0.46668524621215607,0.29785575050880453,1.110706607929585,4,1,5,2,6,0,-0.3801325425867229,0.3963219482235852,-0.9867131885437044,-0.2228988210879533,0.11813316424757049,0.0,0.0,-0.3141571814966957,0,0,1,1.2533838642100061,1,-0.07469163021264694,0
15,-0.42633773289969235,-0.4545720248047698,0.32682516937864275,0.3881358344756604,0.34918413668597825,-1.8608222791175109,0.0,-0.22173278025767237,0.28478075056137203,0.4755900270252462,-1.8926128332732552,-0.24464308168259716,0.005540261451490334,-2.015818265441728,-0.4418712723360824,2,3,5,1,2,0,-0.573610320432255,-1.940283573741177,-0.23602637676582483,-0.11434954044515992,1.1298538025173899,0.0,0.0,1.4441606657073214,0,0,1,-0.4315771158839326,0,-0.30941392681080665,1
17,0.03343259518116652,-0.706023451713842,0.39382011045028215,0.5282705262468348,0.7056750292850741,0.7554518972069866,0.0,0.5260313504386436,0.6773292300421524,0.49837015291784437,0.8773872114336523,0.9891070465931344,0.198879225304804,0.7885474480583133,0.1762448043683959,3,1,5,5,4,0,-0.7310707221804525,0.820513371698509,0.6970375052652672,0.17003950822994096,1.1298538025173899,0.0,0.0,1.4441606657073214,0,0,1,0.18113596778659058,0,0.13234810842999647,0
18,0.6603921334732483,-0.4545720248047698,0.29140640786379896,0.4361280758840136,0.2740066018788968,0.35777012910526307,0.0,0.4045020550942049,0.035998998935080774,0.3255091976151897,0.13637552566829148,-1.0013979656405285,0.198879225304804,0.34605729250777395,0.6250929683801311,4,3,3,3,5,0,-0.30403619996033404,0.2007803578829138,-0.9867131885437044,0.17003950822994096,0.11813316424757049,0.0,0.0,-0.3141571814966957,0,0,1,0.3343142387042214,0,0.13234810842999647,0
22,-0.09195931247724945,-0.706023451713842,0.27776505811660224,0.44032665150425704,0.44125679108042565,0.5118521669245988,0.0,0.4437371194094152,0.6773292300421524,0.40208104935501465,0.7289003351265272,0.9891070465931344,0.8024935537725136,0.463118180219557,0.3725678558063195,3,1,4,4,5,0,-0.551276629856412,0.698549375067624,0.96946487008177,0.734936693329259,1.7802456414051313,0.0,0.0,0.39665216099003414,0,0,1,0.7172599159982984,0,0.7787369703343445,0
23,-0.8303783242434776,-0.5802977382593059,0.44104965596720996,0.4672671675981261,0.7056750292850741,0.7554518972069866,0.0,0.44159346541464106,0.4951227244682145,0.5131102343777606,0.5605597989087295,-0.24464308168259716,0.005540261451490334,0.35294322707905545,-0.7939436371801565,1,2,5,3,2,0,-0.8124935979600376,0.559106161995854,-0.23602637676582483,0.08123989738962548,-0.45999291476375487,0.0,0.0,-0.20192412741984392,0,0,1,-0.5847553868015635,1,0.13234810842999647,0
24,-0.20341878595139676,-0.5802977382593059,0.306753000890867,0.4204350269471599,0.4020501694585493,0.5118521669245988,0.0,0.5095682508811935,0.4951227244682145,0.4963154748961594,0.7289003351265272,0.9891070465931344,0.37182682183103527,0.7055030771286602,-0.34313892535492957,3,2,5,5,2,0,-0.7841545407663685,0.698549375067624,0.6970375052652672,0.25376200831589013,-0.45999291476375487,0.0,0.0,-0.20192412741984392,0,0,1,-0.5081662513427481,0,0.13234810842999647,0
26,-0.7258850678614641,-0.3288463113502337,0.528808816868123,0.4749848436436829,0.7056750292850741,0.7554518972069866,0.0,0.4007979008781509,0.4951227244682145,0.08430786463474146,0.5605597989087295,-0.24464308168259716,0.37182682183103527,0.5457493950749331,-1.1746256158729107,2,4,2,4,1,0,-0.7530928126868672,0.559106161995854,-0.23602637676582483,0.33295669958431706,-0.6767901943930018,0.0,0.0,1.7060377918866427,0,0,1,-1.3506467413897174,0,0.3175514656323815,0
28,-0.32881069360981374,-0.4545720248047698,0.4859743835935537,0.5034389632101316,0.7056750292850741,0.7554518972069866,0.0,0.38710905276824104,0.28478075056137203,0.21830860517943493,0.3662249118801259,-1.0013979656405285,-0.2136493777698344,0.36212447317409724,-0.04924430350762211,2,3,3,3,4,0,-0.35634180047296404,0.3963219482235852,-0.9867131885437044,-0.2228988210879533,-0.6767901943930018,0.0,0.0,1.7060377918866427,0,0,1,0.18113596778659058,0,-0.30941392681080665,0
31,0.22152045666879097,-0.4545720248047698,0.4859743835935537,0.5407696907562589,0.7056750292850741,0.06728177373917381,0.0,0.4642947528575714,0.4951227244682145,0.39697625923902635,0.13637552566829148,-0.24464308168259716,0.37182682183103527,0.5677843857030335,-0.126380248717868,4,3,4,4,2,0,-0.6300656801393261,0.2007803578829138,-0.23602637676582483,0.17003950822994096,0.11813316424757049,0.0,0.0,-1.0249665239834262,1,0,1,-0.5847553868015635,0,-0.07469163021264694,0
33,0.5350002258148314,-0.5802977382593059,0.44104965596720996,0.5610400115247531,0.7056750292850741,0.7554518972069866,0.0,0.49556917479067125,0.4951227244682145,0.36124272842710786,0.5605597989087295,-0.24464308168259716,0.198879225304804,0.7557703994990141,0.5925374758218283,4,2,4,5,5,0,-0.4606039198299788,0.559106161995854,-0.23602637676582483,-0.01329257785745546,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,1,0.4109033741630368,0,-0.30941392681080665,0
34,0.3190474959586706,1.3055879635587355,0.9563294726346767,0.5471496865865743,0.7056750292850741,0.7554518972069866,1.0,0.44829643240342926,0.28478075056137203,0.3040690791280388,0.3662249118801259,-1.0013979656405285,0.37182682183103527,0.5732931333600585,0.14358486034184653,4,6,3,4,3,0,1.3968528040871693,0.3963219482235852,-0.9867131885437044,0.08123989738962548,-1.110384753651496,0.0,0.0,0.8455843772974432,1,0,1,-0.20180970950748642,0,-0.30941392681080665,0
35,-1.6941892436681227,1.682765103922344,-2.3173435308952084,-2.3851758791855806,-2.1341910393764048,-1.3568099365008006,0.0,-0.4836306245260404,-2.160114231063366,-2.3545056132786795,-1.0187751104733278,0.4108878160309195,0.005540261451490334,-0.08775658548295089,-1.199319503050585,1,6,1,1,3,0,1.6976447989619283,-0.8697516079291316,0.4070223477951013,-0.01329257785745546,0.11813316424757049,0.0,0.0,-1.0249665239834262,1,1,0,-0.20180970950748642,0,-0.07469163021264694,1
36,0.137925851563181,2.4371193846495602,-2.3173435308952084,-2.3851758791855806,-2.1341910393764048,-1.8608222791175109,0.0,-2.468741534954956,-2.160114231063366,-2.3545056132786795,-1.8926128332732552,-1.0013979656405285,-3.407829676090328,-2.015818265441728,0.16294588628293802,3,6,1,1,3,0,2.3160839072824744,-1.940283573741177,-0.9867131885437044,-3.979895532050617,0.9853222827645587,1.0,0.0,-1.5113097583164525,1,0,1,0.035616610414840884,0,-3.7299466583480525,1
37,-0.2730809568727391,3.945827946103994,-0.029305433073913062,-0.43953936259870285,-1.387208555358481,-0.5908126066968725,0.0,0.28431510384530234,-1.2142997440281929,-0.21049376456358418,-0.5076128109198015,-1.0013979656405285,0.198879225304804,0.29785575050880453,0.1826903408815924,3,6,1,2,5,0,3.3715003973059035,-0.37198259074442147,-0.9867131885437044,0.33295669958431706,-0.6767901943930018,0.0,0.0,1.7060377918866427,0,0,1,0.5640816450806676,0,0.48508828115680996,1
38,-0.9000404951648199,1.934216530831416,1.0792817427354902,0.46206635801473633,0.7056750292850741,0.7554518972069866,1.0,0.3116723331508963,0.28478075056137203,0.003907420307925383,0.3662249118801259,-1.0013979656405285,-0.46668524621215607,0.2207332833104534,-1.0619103397635254,1,6,2,2,1,0,1.6001791236151715,0.3963219482235852,-0.9867131885437044,-0.11434954044515992,0.9853222827645587,0.0,0.0,-1.5113097583164525,0,0,1,-0.9677010640956404,0,0.13234810842999647,0
39,-0.4751012525446322,-0.4545720248047698,-0.10942326990015717,0.08204593237581109,-0.47297588213902747,-0.3303999943625497,0.0,0.35869950915780097,-0.2684852569930202,0.14684154355559828,-0.1449373876734002,-0.24464308168259716,0.6711047329684504,0.29785575050880453,-0.779845678987701,2,3,2,2,1,1,-0.7752520563950496,-0.04411052101910242,-0.23602637676582483,0.734936693329259,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,1,0,-0.9677010640956404,0,0.909004415900995,1
40,-0.39847286453115605,-0.706023451713842,0.04439583237420702,0.2576484066003423,-0.04130745473285025,-1.8608222791175109,0.0,-0.25502811877818854,0.035998998935080774,0.3791094938330671,-1.8926128332732552,-1.0013979656405285,-0.46668524621215607,-2.015818265441728,-0.46672349552304826,2,1,4,1,2,0,-0.9764445004876505,-1.940283573741177,-0.5957123141116267,-0.34014097582727226,1.7802456414051313,0.0,0.0,0.39665216099003414,0,1,1,-0.5081662513427481,0,-0.30941392681080665,1
41,-0.44723638417609485,-0.2031205978956976,0.5697388559446618,0.49509291101019703,0.7056750292850741,0.7554518972069866,0.0,0.6236223696235194,0.28478075056137203,0.8186319228196618,0.3662249118801259,-1.0013979656405285,-0.46668524621215607,1.03051918889314,-0.20574664627967731,2,4,6,5,3,0,-0.07043343073305665,0.3963219482235852,-0.9867131885437044,-0.46759045400718335,0.11813316424757049,0.0,0.0,-1.0249665239834262,0,0,1,0.02795769686895978,0,-0.5803809322472263,0
42,-1.8265473684186735,-0.2031205978956976,0.2757996907396504,0.18865209784101658,0.07411033800422903,0.5118521669245988,0.0,0.5414963814250076,0.28478075056137203,0.6316740896117056,0.7289003351265272,0.9891070465931344,0.37182682183103527,0.7495730583848607,-2.5591353724369945,1,4,5,5,1,0,-0.9795820883430939,0.698549375067624,0.6970375052652672,0.33295669958431706,-0.45999291476375487,0.0,0.0,-0.20192412741984392,0,0,1,-2.2697163668955023,0,0.3175514656323815,0
43,-0.37757421325475254,-0.4545720248047698,0.13429882257074596,0.25911521711522073,-0.04130745473285025,0.42702869207975125,0.0,0.4863112522200583,0.035998998935080774,0.4327097900509445,0.3662249118801259,-0.24464308168259716,0.005540261451490334,0.6449068529013846,-0.7171341789865757,2,3,4,4,1,0,-0.7752520563950496,0.3963219482235852,-0.23602637676582483,-0.01329257785745546,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,0,-0.9677010640956404,0,-0.07469163021264694,1
44,-1.1926216130344578,0.6769593962860551,-2.3173435308952084,-2.3851758791855806,-2.1341910393764048,-1.8608222791175109,1.0,-2.468741534954956,-2.160114231063366,-2.3545056132786795,-1.8926128332732552,-1.0013979656405285,-3.407829676090328,-2.015818265441728,-0.7048749387591493,1,5,1,1,3,0,0.9148629016533495,-1.940283573741177,-0.9867131885437044,-3.979895532050617,-0.6767901943930018,0.0,0.0,1.7060377918866427,0,0,1,0.035616610414840884,0,-3.7299466583480525,1
46,0.05433124645756902,-0.706023451713842,0.39382011045028215,0.5296722466277128,0.7056750292850741,0.42702869207975125,0.0,0.409323561278743,0.4951227244682145,0.14684154355559828,0.3662249118801259,-0.24464308168259716,0.198879225304804,0.5292231521038576,-0.015076338550239,3,1,2,4,3,0,-0.8652954378484179,0.3963219482235852,-0.23602637676582483,-0.01329257785745546,-0.45999291476375487,0.0,0.0,-0.20192412741984392,0,0,1,-0.20180970950748642,0,-0.30941392681080665,0
47,0.3887096668800129,-0.2031205978956976,0.43444909532550713,0.45989846371792686,0.4020501694585493,0.5118521669245988,0.0,0.5049305252290934,0.4951227244682145,0.5434837355678909,0.7289003351265272,0.9891070465931344,0.37182682183103527,0.6393981052443595,0.2671209308217769,4,4,5,4,3,0,-0.09727736353300083,0.698549375067624,0.6970375052652672,0.25376200831589013,-0.45999291476375487,0.0,0.0,-0.20192412741984392,0,0,1,-0.04863143858985562,1,0.13234810842999647,0
48,0.4583718378013552,-0.3288463113502337,0.528808816868123,0.556147901167991,0.7056750292850741,0.7554518972069866,0.0,0.4059802561060094,0.4951227244682145,0.11110801274368017,0.5605597989087295,-0.24464308168259716,0.005540261451490334,0.5457493950749331,0.2252574967415726,4,4,2,4,3,0,-0.31704068957447096,0.559106161995854,-0.23602637676582483,-0.11434954044515992,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,1,-0.20180970950748642,1,-0.30941392681080665,0
49,-0.05016200992444445,-0.5802977382593059,0.28233466683297886,0.4141504703585606,0.34918413668597825,0.7554518972069866,0.0,0.421626221248763,0.28478075056137203,0.2897756668032716,0.5605597989087295,-0.24464308168259716,0.005540261451490334,0.4585275571720361,0.28290618464644723,3,2,3,3,5,0,-0.43492386018447277,0.559106161995854,-0.23602637676582483,-0.01329257785745546,1.7802456414051313,0.0,0.0,0.39665216099003414,0,0,1,0.4874925096218522,1,-0.07469163021264694,0
50,-0.9279053635333572,0.04833082901337459,0.646514495756508,0.45997334919687666,0.7056750292850741,0.7554518972069866,0.0,0.5253661843129308,0.4951227244682145,0.5756439132986174,0.5605597989087295,-0.24464308168259716,-0.2136493777698344,0.7156024478332061,-0.6481751708282257,1,5,5,5,3,0,0.1579044059376689,0.559106161995854,-0.23602637676582483,-0.2228988210879533,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,1,-0.20180970950748642,1,-0.30941392681080665,0
53,2.2626220646641215,-0.5802977382593059,0.44104965596720996,0.6619137805031152,0.7056750292850741,0.7554518972069866,0.0,0.6207055320616109,0.28478075056137203,0.8002546784021035,0.3662249118801259,-1.0013979656405285,-0.46668524621215607,1.03051918889314,2.5387593056030915,5,2,6,5,6,0,0.21781854383695248,0.3963219482235852,-0.9867131885437044,-0.2228988210879533,0.9853222827645587,0.0,0.0,-1.5113097583164525,0,0,1,2.6319883024686836,0,-0.07469163021264694,0
54,-0.4751012525446322,0.4255079693769829,0.7508646328453786,0.493112151224624,0.7056750292850741,0.7554518972069866,1.0,0.26569430428168,0.28478075056137203,-0.08185305364067852,0.3662249118801259,-1.0013979656405285,0.5282769532557335,0.10504958251292683,-0.34708845453282894,2,5,2,2,3,0,0.5768526484891722,0.3963219482235852,-0.9867131885437044,0.6128038997021682,-1.4717135530335743,0.0,0.0,-0.8379114338553393,0,0,1,-0.20180970950748642,0,0.7787369703343445,1
55,0.1588245028395825,-0.706023451713842,0.39382011045028215,0.5366321584504115,0.7056750292850741,0.7554518972069866,0.0,0.4801175360230219,0.6773292300421524,0.4422387316007893,0.8773872114336523,0.9891070465931344,0.5282769532557335,0.6053815884622297,0.04811038543537545,3,1,4,4,3,0,-0.8652954378484179,0.820513371698509,0.6970375052652672,0.40808829535944224,1.1298538025173899,0.0,0.0,1.4441606657073214,0,0,1,-0.20180970950748642,0,0.3175514656323815,0
56,0.22152045666879097,1.934216530831416,-2.3173435308952084,-2.3851758791855806,-2.1341910393764048,-1.8608222791175109,0.0,-2.468741534954956,-2.160114231063366,-2.3545056132786795,-1.8926128332732552,-0.24464308168259716,-0.2136493777698344,-2.015818265441728,0.08567099142335378,4,6,1,1,3,0,1.8849145607096585,-1.940283573741177,-0.23602637676582483,0.17003950822994096,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,1,-0.20180970950748642,0,0.48508828115680996,1
57,1.9839733809787523,0.4255079693769829,0.5895412162825547,0.5380912115309828,0.34918413668597825,0.5798627597175119,0.0,0.4511365044380123,0.28478075056137203,0.4327097900509445,1.130369014538828,2.4013928282645822,0.9241406014107717,0.47138130170509457,1.0053534944128943,5,5,4,4,2,0,0.5493852758428728,1.026421444792943,1.2263162217760892,0.6128038997021682,-0.5322586746401705,0.0,0.0,0.2844191069131824,0,0,1,-0.27839884496630185,0,0.3175514656323815,1
58,0.9042097316979465,-0.706023451713842,0.39382011045028215,0.5840678036123018,0.7056750292850741,0.7554518972069866,0.0,0.5985313208159051,0.8380467581157646,0.8475760827773156,0.8773872114336523,0.9891070465931344,0.198879225304804,0.8637418535767057,0.9177740496383184,5,1,6,5,5,0,-0.576411914590788,0.820513371698509,0.96946487008177,0.17003950822994096,-1.4717135530335743,0.0,0.0,-0.8379114338553393,0,0,1,0.640670780539483,0,0.13234810842999647,0
60,-0.8303783242434776,-0.706023451713842,0.2599238790664931,0.37561304172144677,0.4020501694585493,0.5118521669245988,0.0,0.4292706908998206,0.4951227244682145,0.461296614700479,0.7289003351265272,0.9891070465931344,0.8024935537725136,0.3405485448507489,-0.7939436371801565,1,1,4,3,2,0,-1.004782897705614,0.698549375067624,0.6970375052652672,0.47955344369800307,-0.6767901943930018,0.0,0.0,1.7060377918866427,0,0,1,-0.5847553868015635,0,0.13234810842999647,0
61,0.35387858141934175,-0.3288463113502337,0.528808816868123,0.5494119194582483,0.7056750292850741,0.7554518972069866,0.0,0.37299533968715093,0.4951227244682145,0.21830860517943493,0.5605597989087295,-0.24464308168259716,0.005540261451490334,0.29785575050880453,0.16411896758973304,4,4,3,2,3,0,-0.31704068957447096,0.559106161995854,-0.23602637676582483,-0.01329257785745546,-1.110384753651496,0.0,0.0,0.8455843772974432,0,0,1,-0.20180970950748642,1,-0.07469163021264694,0
65,-0.05712822701657829,0.6769593962860551,0.5167723805510955,0.32210518345181705,0.07411033800422903,-0.028279932472961705,0.0,0.3251017278075163,0.28478075056137203,0.19686848669228404,0.3662249118801259,0.9891070465931344,0.5282769532557335,0.10504958251292683,0.04411426811481401,3,5,3,2,3,0,0.9148629016533495,0.3963219482235852,0.6970375052652672,0.47955344369800307,-1.110384753651496,0.0,0.0,0.8455843772974432,1,0,1,0.035616610414840884,0,0.48508828115680996,1
67,0.22152045666879097,-0.07739488444116151,0.608926653694367,0.5407696907562589,0.7056750292850741,0.7554518972069866,0.0,0.41480828284642024,0.4951227244682145,0.3408235679631546,0.5605597989087295,-0.24464308168259716,0.005540261451490334,0.38048696536418075,0.08567099142335378,4,5,4,3,3,0,0.006525825535044583,0.559106161995854,-0.23602637676582483,0.08123989738962548,0.11813316424757049,0.0,0.0,-1.0249665239834262,1,0,1,-0.20180970950748642,0,0.13234810842999647,0
68,-0.46813503545249835,-0.5802977382593059,0.44104965596720996,0.4936079543674551,0.7056750292850741,0.35777012910526307,0.0,0.2820045472331025,0.28478075056137203,0.04678765728222714,0.13637552566829148,-1.0013979656405285,0.5282769532557335,0.0568480405139574,-0.5546350216257314,2,2,2,2,2,0,-0.8124935979600376,0.2007803578829138,-0.9867131885437044,0.33295669958431706,-0.6767901943930018,0.0,0.0,1.7060377918866427,1,1,1,-0.5847553868015635,0,0.13234810842999647,1
71,0.2772501934058656,0.04833082901337459,0.646514495756508,0.5444237030798937,0.7056750292850741,0.7554518972069866,0.0,0.44416535293687254,0.6773292300421524,0.21294857555764712,0.8773872114336523,0.9891070465931344,0.198879225304804,0.6352665445015906,0.8925358077515001,4,5,3,4,6,0,0.6669086920622238,0.820513371698509,0.6970375052652672,0.17003950822994096,-1.110384753651496,0.0,0.0,0.8455843772974432,1,0,1,1.3299729996688217,0,0.13234810842999647,0
73,-1.0532972711917732,-0.706023451713842,-0.1971824308010698,0.03975939142263523,-0.47297588213902747,-1.2789827301646848,0.0,0.35869950915780097,-0.2684852569930202,0.14684154355559828,-1.0187751104733278,-0.24464308168259716,0.8024935537725136,0.29785575050880453,-1.258228633823692,1,1,2,2,1,0,-1.209734921541801,-0.8697516079291316,-0.23602637676582483,0.734936693329259,-0.5322586746401705,0.0,0.0,0.2844191069131824,1,0,1,-1.1208793350132713,0,0.7787369703343445,1
74,0.42354075234068406,-0.706023451713842,0.39382011045028215,0.5539109635420019,0.7056750292850741,-0.3303999943625497,0.0,0.4010452301556585,0.4951227244682145,0.2897756668032716,-0.1449373876734002,-0.24464308168259716,0.6711047329684504,0.36212447317409724,0.682321073901902,4,1,3,3,5,0,-0.551276629856412,-0.04411052101910242,-0.23602637676582483,0.40808829535944224,0.11813316424757049,0.0,0.0,-0.3141571814966957,1,0,1,0.7172599159982984,0,0.13234810842999647,0
75,-0.7885810216906726,-0.706023451713842,-0.0447809951139402,0.16720876902195203,-0.20855764393437884,-0.08680026408016166,0.0,0.24630028402867282,-0.2684852569930202,-0.13902670293974753,-0.1449373876734002,-1.0013979656405285,0.6711047329684504,0.07750584422780155,-0.9864908495365643,1,1,1,2,1,0,-1.1499626907034992,-0.04411052101910242,-0.9867131885437044,0.40808829535944224,0.11813316424757049,0.0,0.0,-0.3141571814966957,1,1,1,-0.9677010640956404,0,0.13234810842999647,1
